target_id,dealer_id,target_month,target_year,sales_target_units,revenue_target
6545,91,5,2025,37,12035559837
6546,91,6,2025,40,14782667320
6547,91,7,2025,44,13445237124
6548,91,8,2025,38,14686167952
6549,91,9,2025,46,19136355442
6550,91,10,2025,36,12648311784
6551,91,11,2025,42,13256870844
6552,91,12,2025,45,14141679840
6553,92,1,2020,10,3813513230
6554,92,2,2020,14,5164190290
6555,92,3,2020,12,4202146908
6556,92,4,2020,14,5181063370
6557,92,5,2020,14,5547544394
6558,92,6,2020,14,5809082874
6559,92,7,2020,12,3783862476
6560,92,8,2020,10,3091539140
6561,92,9,2020,11,4269228887
6562,92,10,2020,14,5245324882
6563,92,11,2020,11,3456158629
6564,92,12,2020,11,4346600071
6565,92,1,2021,17,6690500552
6566,92,2,2021,14,5849248104
6567,92,3,2021,14,5451133520
6568,92,4,2021,12,4510717248
6569,92,5,2021,16,6275718064
6570,92,6,2021,13,4481562878
6571,92,7,2021,13,4767084972
6572,92,8,2021,13,5278561301
6573,92,9,2021,17,6729117395
6574,92,10,2021,13,4491483828
6575,92,11,2021,15,6122706600
6576,92,12,2021,15,5869923060
6577,92,1,2022,15,4902659745
6578,92,2,2022,16,5061222096
6579,92,3,2022,14,4722786726
6580,92,4,2022,16,6628706912
6581,92,5,2022,12,3679871172
6582,92,6,2022,12,3694772904
6583,92,7,2022,15,4509377670
6584,92,8,2022,14,4818769942
6585,92,9,2022,13,4314692616
6586,92,10,2022,15,5432491845
6587,92,11,2022,12,4329981744
6588,92,12,2022,17,5346340098
6589,92,1,2023,16,5513791680
6590,92,2,2023,16,5031024592
6591,92,3,2023,12,3805736628
6592,92,4,2023,15,4844726355
6593,92,5,2023,15,4701441870
6594,92,6,2023,16,6652555008
6595,92,7,2023,13,4409791035
6596,92,8,2023,13,4841610111
6597,92,9,2023,12,4927833132
6598,92,10,2023,16,4994172576
6599,92,11,2023,17,5959076589
6600,92,12,2023,16,5195261584
6601,92,1,2024,17,5117365789
6602,92,2,2024,12,4729348200
6603,92,3,2024,14,5876108462
6604,92,4,2024,16,5000694864
6605,92,5,2024,14,5796845068
6606,92,6,2024,17,6686388320
6607,92,7,2024,13,4849435201
6608,92,8,2024,15,5676056100
6609,92,9,2024,13,5234938878
6610,92,10,2024,13,4345757169
6611,92,11,2024,12,3820642248
6612,92,12,2024,15,4780901295
6613,92,1,2025,15,6207888120
6614,92,2,2025,14,4602929800
6615,92,3,2025,14,4937769704
6616,92,4,2025,14,5060335210
6617,92,5,2025,13,5339123049
6618,92,6,2025,12,4176059316
6619,92,7,2025,16,6153259968
6620,92,8,2025,13,4526664064
6621,92,9,2025,17,5952436525
6622,92,10,2025,14,4709798884
6623,92,11,2025,15,6209719515
6624,92,12,2025,17,5786574444
6625,93,1,2020,23,8112331679
6626,93,2,2020,23,8868413347
6627,93,3,2020,20,7251309860
6628,93,4,2020,21,8812306797
6629,93,5,2020,18,7433639748
6630,93,6,2020,25,10489955575
6631,93,7,2020,24,7257378144
6632,93,8,2020,19,7698104030
6633,93,9,2020,22,6868109688
6634,93,10,2020,21,8027840919
6635,93,11,2020,17,6975344018
6636,93,12,2020,18,6988103766
6637,93,1,2021,28,10182917780
6638,93,2,2021,23,9393168145
6639,93,3,2021,21,7041560547
6640,93,4,2021,21,6766892916
6641,93,5,2021,27,9817834203
6642,93,6,2021,24,9540392640
6643,93,7,2021,28,8664684056
6644,93,8,2021,28,10001779508
6645,93,9,2021,25,10344721000
6646,93,10,2021,27,11184330663
6647,93,11,2021,29,10595836807
6648,93,12,2021,26,8858600686
6649,93,1,2022,24,8501643960
6650,93,2,2022,22,7309372422
6651,93,3,2022,26,10811073858
6652,93,4,2022,20,6446666080
6653,93,5,2022,20,8172846440
6654,93,6,2022,26,8338662566
6655,93,7,2022,20,7076224860
6656,93,8,2022,26,10745751354
6657,93,9,2022,28,8853180420
6658,93,10,2022,23,7165951714
6659,93,11,2022,28,10994988424
6660,93,12,2022,29,10609819940
6661,93,1,2023,29,11169235421
6662,93,2,2023,20,8276670860
6663,93,3,2023,23,7330006942
6664,93,4,2023,24,8797550616
6665,93,5,2023,27,10773761832
6666,93,6,2023,22,8500734968
6667,93,7,2023,24,8824761696
6668,93,8,2023,20,6458096700
6669,93,9,2023,26,9470957574
6670,93,10,2023,25,9316194725
6671,93,11,2023,21,8807325597
6672,93,12,2023,27,9750349431
6673,93,1,2024,28,9228351832
6674,93,2,2024,29,12126547055
6675,93,3,2024,22,6631960698
6676,93,4,2024,20,8000521180
6677,93,5,2024,23,8895565675
6678,93,6,2024,25,8227628025
6679,93,7,2024,22,8581876490
6680,93,8,2024,29,11880223723
6681,93,9,2024,26,10618828064
6682,93,10,2024,20,6504329160
6683,93,11,2024,22,6693282244
6684,93,12,2024,23,8231824798
6685,93,1,2025,20,7796327280
6686,93,2,2025,27,9788647770
6687,93,3,2025,28,8743066220
6688,93,4,2025,26,10461650524
6689,93,5,2025,29,11368285650
6690,93,6,2025,26,10069090616
6691,93,7,2025,22,6878716812
6692,93,8,2025,28,8490606852
6693,93,9,2025,29,11356608887
6694,93,10,2025,29,10283173046
6695,93,11,2025,20,6744859960
6696,93,12,2025,23,7371271495
6697,94,1,2020,17,5377396378
6698,94,2,2020,20,7414699400
6699,94,3,2020,18,5453915670
6700,94,4,2020,24,8896314624
6701,94,5,2020,18,6541222086
6702,94,6,2020,25,7679266550
6703,94,7,2020,20,8078223920
6704,94,8,2020,19,7804193570
6705,94,9,2020,20,7516036840
6706,94,10,2020,25,7861760325
6707,94,11,2020,20,7673193560
6708,94,12,2020,18,7468879662
6709,94,1,2021,26,9432458282
6710,94,2,2021,21,7337264655
6711,94,3,2021,20,7297415560
6712,94,4,2021,29,11943670300
6713,94,5,2021,21,7599855480
6714,94,6,2021,25,9961783325
6715,94,7,2021,24,8292007128
6716,94,8,2021,24,9365389056
6717,94,9,2021,21,7745461521
6718,94,10,2021,26,9099504336
6719,94,11,2021,26,9504694004
6720,94,12,2021,24,9082345680
6721,94,1,2022,25,9579115500
6722,94,2,2022,23,8704364513
6723,94,3,2022,20,8168000360
6724,94,4,2022,23,9565152531
6725,94,5,2022,26,10699227812
6726,94,6,2022,26,7974176626
6727,94,7,2022,22,8771429062
6728,94,8,2022,24,7582279368
6729,94,9,2022,26,8000989022
6730,94,10,2022,25,9501989350
6731,94,11,2022,26,8734952330
6732,94,12,2022,21,8251413912
6733,94,1,2023,29,10183486996
6734,94,2,2023,24,9871797912
6735,94,3,2023,28,8694558572
6736,94,4,2023,24,7210107240
6737,94,5,2023,29,9158358804
6738,94,6,2023,20,6319161940
6739,94,7,2023,25,10023507800
6740,94,8,2023,22,7557716892
6741,94,9,2023,22,9000203344
6742,94,10,2023,20,6556764880
6743,94,11,2023,26,10045282286
6744,94,12,2023,20,6518795300
6745,94,1,2024,29,8930397402
6746,94,2,2024,20,8217109920
6747,94,3,2024,27,9398146068
6748,94,4,2024,20,6587132260
6749,94,5,2024,22,7049000882
6750,94,6,2024,26,9061279708
6751,94,7,2024,24,8548363608
6752,94,8,2024,22,8209577398
6753,94,9,2024,20,7970147260
6754,94,10,2024,22,8427688082
6755,94,11,2024,22,7402909470
6756,94,12,2024,25,7996642625
6757,94,1,2025,20,7118955780
6758,94,2,2025,26,8011208660
6759,94,3,2025,22,7881428038
6760,94,4,2025,24,9319254816
6761,94,5,2025,21,7161956739
6762,94,6,2025,28,9992476424
6763,94,7,2025,29,11027025018
6764,94,8,2025,22,7260221870
6765,94,9,2025,29,8926531006
6766,94,10,2025,26,9491875406
6767,94,11,2025,20,7370989060
6768,94,12,2025,22,8563618844
6769,95,1,2020,23,7909749749
6770,95,2,2020,19,6412514478
6771,95,3,2020,17,6328641816
6772,95,4,2020,20,7648494340
6773,95,5,2020,23,8867660166
6774,95,6,2020,17,5159591562
6775,95,7,2020,19,6343352540
6776,95,8,2020,25,9189927100
6777,95,9,2020,23,8779386649
6778,95,10,2020,23,9603410202
6779,95,11,2020,20,7879313560
6780,95,12,2020,19,5952823177
6781,95,1,2021,20,7955395560
6782,95,2,2021,24,8896819512
6783,95,3,2021,27,9268349697
6784,95,4,2021,26,8502255814
6785,95,5,2021,24,8692157088
6786,95,6,2021,21,6453291852
6787,95,7,2021,26,8849874124
6788,95,8,2021,22,7093711042
6789,95,9,2021,22,8693394908
6790,95,10,2021,21,6977761098
6791,95,11,2021,23,9376898152
6792,95,12,2021,25,8233326275
6793,95,1,2022,23,7612011506
6794,95,2,2022,28,8760251864
6795,95,3,2022,24,7396142472
6796,95,4,2022,27,9523179801
6797,95,5,2022,27,8953936614
6798,95,6,2022,20,7958608320
6799,95,7,2022,20,7377808800
6800,95,8,2022,27,11224544139
6801,95,9,2022,21,7231528122
6802,95,10,2022,20,8184289020
6803,95,11,2022,23,7225700884
6804,95,12,2022,26,8657142078
6805,95,1,2023,25,8845443000
6806,95,2,2023,29,12040259208
6807,95,3,2023,22,7367771202
6808,95,4,2023,27,10106569395
6809,95,5,2023,22,7405661120
6810,95,6,2023,22,8207305238
6811,95,7,2023,24,7507272024
6812,95,8,2023,24,9631313544
6813,95,9,2023,22,7243965828
6814,95,10,2023,23,7643148423
6815,95,11,2023,22,8670808982
6816,95,12,2023,26,10042501040
6817,95,1,2024,24,9481933752
6818,95,2,2024,26,8784781226
6819,95,3,2024,26,9366911892
6820,95,4,2024,22,7035057194
6821,95,5,2024,25,7642885600
6822,95,6,2024,27,10446152769
6823,95,7,2024,21,7250231331
6824,95,8,2024,26,9111514984
6825,95,9,2024,25,9070442875
6826,95,10,2024,28,10212402284
6827,95,11,2024,24,9021133416
6828,95,12,2024,29,12080473044
6829,95,1,2025,27,8135372943
6830,95,2,2025,22,6641134918
6831,95,3,2025,28,9075093496
6832,95,4,2025,26,8799469822
6833,95,5,2025,29,11655789359
6834,95,6,2025,27,8881234875
6835,95,7,2025,25,10337562900
6836,95,8,2025,21,7325268993
6837,95,9,2025,25,8705690575
6838,95,10,2025,20,6662247560
6839,95,11,2025,22,8640915844
6840,95,12,2025,28,8933455412
6841,96,1,2020,10,3055895960
6842,96,2,2020,13,4049253754
6843,96,3,2020,15,5429358690
6844,96,4,2020,14,5276131266
6845,96,5,2020,13,5446246494
6846,96,6,2020,12,4023292812
6847,96,7,2020,11,4113759925
6848,96,8,2020,11,4473269273
6849,96,9,2020,11,3784011286
6850,96,10,2020,12,3910521156
6851,96,11,2020,13,5212679927
6852,96,12,2020,13,4973417306
6853,96,1,2021,15,5983497885
6854,96,2,2021,14,4972097970
6855,96,3,2021,15,4673510025
6856,96,4,2021,12,3653621412
6857,96,5,2021,17,6930565644
6858,96,6,2021,17,6881736102
6859,96,7,2021,12,3604937340
6860,96,8,2021,15,6153085350
6861,96,9,2021,12,3775357968
6862,96,10,2021,13,4754695179
6863,96,11,2021,16,5088833824
6864,96,12,2021,14,5459950006
6865,96,1,2022,15,6202709700
6866,96,2,2022,14,5050351642
6867,96,3,2022,16,6675655728
6868,96,4,2022,17,6021229031
6869,96,5,2022,16,5141301248
6870,96,6,2022,12,4306418604
6871,96,7,2022,14,4424303072
6872,96,8,2022,15,5788465965
6873,96,9,2022,14,5569492586
6874,96,10,2022,13,4218297772
6875,96,11,2022,16,5638575744
6876,96,12,2022,16,6519593088
6877,96,1,2023,12,3867243444
6878,96,2,2023,17,5965318326
6879,96,3,2023,12,4360994208
6880,96,4,2023,15,5611332735
6881,96,5,2023,14,5160379826
6882,96,6,2023,16,5247387568
6883,96,7,2023,15,4780767345
6884,96,8,2023,16,5227324960
6885,96,9,2023,17,5586193421
6886,96,10,2023,14,5844962368
6887,96,11,2023,12,3800220996
6888,96,12,2023,13,5331523236
6889,96,1,2024,13,4794681905
6890,96,2,2024,13,4069407420
6891,96,3,2024,16,6253175520
6892,96,4,2024,17,6565211606
6893,96,5,2024,16,4976444128
6894,96,6,2024,17,6978826927
6895,96,7,2024,16,5479345376
6896,96,8,2024,14,5630246762
6897,96,9,2024,15,5331272040
6898,96,10,2024,17,5807091132
6899,96,11,2024,15,4878307905
6900,96,12,2024,13,4556579352
6901,96,1,2025,16,5407034432
6902,96,2,2025,17,6344072155
6903,96,3,2025,15,5044422645
6904,96,4,2025,16,5620781504
6905,96,5,2025,17,5300900900
6906,96,6,2025,12,3941546676
6907,96,7,2025,14,4748367344
6908,96,8,2025,12,5021507556
6909,96,9,2025,15,5978449170
6910,96,10,2025,13,4607002439
6911,96,11,2025,15,5494161000
6912,96,12,2025,12,4164192312
6913,97,1,2020,25,10299453975
6914,97,2,2020,19,6550623540
6915,97,3,2020,20,7067398440
6916,97,4,2020,20,7520942120
6917,97,5,2020,24,8919334080
6918,97,6,2020,20,8187410180
6919,97,7,2020,18,7055373492
6920,97,8,2020,24,7419757920
6921,97,9,2020,23,8618489597
6922,97,10,2020,18,7467425532
6923,97,11,2020,21,7760001690
6924,97,12,2020,24,8741753664
6925,97,1,2021,20,6588423300
6926,97,2,2021,20,7705861280
6927,97,3,2021,20,6111300960
6928,97,4,2021,26,8479431142
6929,97,5,2021,29,10047712766
6930,97,6,2021,26,9935087500
6931,97,7,2021,26,8016582548
6932,97,8,2021,23,8059865528
6933,97,9,2021,22,8263269146
6934,97,10,2021,22,8614266254
6935,97,11,2021,21,8561354361
6936,97,12,2021,21,8463174363
6937,97,1,2022,28,10723238456
6938,97,2,2022,22,8409124724
6939,97,3,2022,25,7768884025
6940,97,4,2022,24,8091947208
6941,97,5,2022,21,7239073485
6942,97,6,2022,22,7640991556
6943,97,7,2022,24,7718350416
6944,97,8,2022,25,9573871150
6945,97,9,2022,29,10139667242
6946,97,10,2022,27,8450325405
6947,97,11,2022,24,7909884192
6948,97,12,2022,23,8639372355
6949,97,1,2023,26,8018039640
6950,97,2,2023,26,9100109564
6951,97,3,2023,25,9276796100
6952,97,4,2023,20,6602690120
6953,97,5,2023,29,10310315074
6954,97,6,2023,28,8445929856
6955,97,7,2023,22,6979381838
6956,97,8,2023,25,8394937250
6957,97,9,2023,29,9646298159
6958,97,10,2023,26,10531457924
6959,97,11,2023,27,8308872108
6960,97,12,2023,29,10177493363
6961,97,1,2024,24,7462675872
6962,97,2,2024,24,8996488152
6963,97,3,2024,29,11664260114
6964,97,4,2024,24,8571983064
6965,97,5,2024,21,8269488969
6966,97,6,2024,21,8275629789
6967,97,7,2024,27,9922098942
6968,97,8,2024,21,6546246588
6969,97,9,2024,28,8912763132
6970,97,10,2024,29,8840075481
6971,97,11,2024,25,8866545175
6972,97,12,2024,28,9234573544
6973,97,1,2025,26,8565008712
6974,97,2,2025,28,9226650552
6975,97,3,2025,25,9943340425
6976,97,4,2025,22,7648920158
6977,97,5,2025,21,8755350072
6978,97,6,2025,20,8245749560
6979,97,7,2025,25,7903463050
6980,97,8,2025,20,6404207660
6981,97,9,2025,24,8860696056
6982,97,10,2025,29,9410788521
6983,97,11,2025,27,10109555217
6984,97,12,2025,23,7536701916
6985,98,1,2020,39,16106785812
6986,98,2,2020,30,10908276510
6987,98,3,2020,28,11323136272
6988,98,4,2020,30,9215767290
6989,98,5,2020,31,11759705230
6990,98,6,2020,39,12203475297
6991,98,7,2020,29,10715171807
6992,98,8,2020,38,13493599702
6993,98,9,2020,40,13898678160
6994,98,10,2020,32,9826314912
6995,98,11,2020,31,12823386685
6996,98,12,2020,27,10050318108
6997,98,1,2021,37,14817444686
6998,98,2,2021,40,14412318360
6999,98,3,2021,38,14035598072
7000,98,4,2021,47,14367190347
7001,98,5,2021,33,13304072199
7002,98,6,2021,47,16414313981
7003,98,7,2021,35,14463021125
7004,98,8,2021,39,12096750666
7005,98,9,2021,40,12047563120
7006,98,10,2021,43,14147729151
7007,98,11,2021,44,14533675200
7008,98,12,2021,35,12706729700
7009,98,1,2022,44,14538988112
7010,98,2,2022,39,14342502330
7011,98,3,2022,32,11236813440
7012,98,4,2022,46,17450256814
7013,98,5,2022,41,13194420289
7014,98,6,2022,44,17082747484
7015,98,7,2022,36,14573710044
7016,98,8,2022,45,17609574645
7017,98,9,2022,33,13715131584
7018,98,10,2022,36,13417676964
7019,98,11,2022,39,13267887243
7020,98,12,2022,35,13222320475
7021,98,1,2023,32,10418066336
7022,98,2,2023,44,18232912192
7023,98,3,2023,41,13093820147
7024,98,4,2023,46,14411581960
7025,98,5,2023,45,13851847485
7026,98,6,2023,46,14287112216
7027,98,7,2023,37,11823654177
7028,98,8,2023,43,17391708749
7029,98,9,2023,41,14271967242
7030,98,10,2023,32,12101378816
7031,98,11,2023,42,13168926204
7032,98,12,2023,45,14500915650
7033,98,1,2024,43,17652659151
7034,98,2,2024,47,15335280743
7035,98,3,2024,36,13275212688
7036,98,4,2024,37,14555734288
7037,98,5,2024,46,16877221612
7038,98,6,2024,32,13007306112
7039,98,7,2024,34,11285470128
7040,98,8,2024,47,15967296934
7041,98,9,2024,43,15052403141
7042,98,10,2024,38,11756030740
7043,98,11,2024,40,14433430920
7044,98,12,2024,34,12012807750
7045,98,1,2025,38,15752662690
7046,98,2,2025,38,13063540972
7047,98,3,2025,39,12418095846
7048,98,4,2025,32,11183031744
7049,98,5,2025,33,11397626988
7050,98,6,2025,47,17954384742
7051,98,7,2025,42,13542457278
7052,98,8,2025,38,13792543270
7053,98,9,2025,47,18542941725
7054,98,10,2025,41,12320045884
7055,98,11,2025,34,12188231668
7056,98,12,2025,36,11287005588
7057,99,1,2020,17,6015545353
7058,99,2,2020,22,7437982640
7059,99,3,2020,18,6930960840
7060,99,4,2020,19,6538645389
7061,99,5,2020,20,6239400700
7062,99,6,2020,20,7810292220
7063,99,7,2020,17,6695776502
7064,99,8,2020,23,8248202638
7065,99,9,2020,17,5464589973
7066,99,10,2020,19,7885854107
7067,99,11,2020,19,6099746757
7068,99,12,2020,20,7375689800
7069,99,1,2021,25,8153108150
7070,99,2,2021,24,9245343192
7071,99,3,2021,22,7415199462
7072,99,4,2021,28,9908861452
7073,99,5,2021,29,11522760994
7074,99,6,2021,23,8829698873
7075,99,7,2021,26,9177068576
7076,99,8,2021,26,9671959700
7077,99,9,2021,21,8580097197
7078,99,10,2021,21,6352558170
7079,99,11,2021,20,6638692180
7080,99,12,2021,29,11154694995
7081,99,1,2022,25,10345757425
7082,99,2,2022,28,11526308052
7083,99,3,2022,22,7433811880
7084,99,4,2022,23,7167602953
7085,99,5,2022,29,9722987528
7086,99,6,2022,27,9695251557
7087,99,7,2022,28,9329133996
7088,99,8,2022,21,8672066970
7089,99,9,2022,25,7532296200
7090,99,10,2022,21,6462079365
7091,99,11,2022,22,8987225940
7092,99,12,2022,21,8185758798
7093,99,1,2023,24,8806004304
7094,99,2,2023,27,11135937591
7095,99,3,2023,24,7300456464
7096,99,4,2023,22,6820694606
7097,99,5,2023,25,8137839975
7098,99,6,2023,28,10536517572
7099,99,7,2023,27,8127737370
7100,99,8,2023,29,9585863145
7101,99,9,2023,28,9512896484
7102,99,10,2023,23,7809210447
7103,99,11,2023,25,7658957475
7104,99,12,2023,21,7978036773
7105,99,1,2024,21,7655317551
7106,99,2,2024,29,11606740992
7107,99,3,2024,21,6328330617
7108,99,4,2024,20,6906826140
7109,99,5,2024,25,9764627925
7110,99,6,2024,25,9306393300
7111,99,7,2024,27,8240309199
7112,99,8,2024,29,9299162185
7113,99,9,2024,24,8042467848
7114,99,10,2024,24,9007557504
7115,99,11,2024,29,10113381091
7116,99,12,2024,25,9197232450
7117,99,1,2025,25,9062030550
7118,99,2,2025,25,8345760350
7119,99,3,2025,25,8116259950
7120,99,4,2025,29,9539288159
7121,99,5,2025,22,8877420024
7122,99,6,2025,27,10684958103
7123,99,7,2025,27,8565150654
7124,99,8,2025,24,8463972240
7125,99,9,2025,28,9926376740
7126,99,10,2025,29,9311526277
7127,99,11,2025,20,7195928980
7128,99,12,2025,26,7835326434
7129,100,1,2020,13,4317801631
7130,100,2,2020,10,3970347720
7131,100,3,2020,10,4050680470
7132,100,4,2020,10,3665270470
7133,100,5,2020,12,4155754896
7134,100,6,2020,15,5814747090
7135,100,7,2020,15,6234060390
7136,100,8,2020,14,4994866716
7137,100,9,2020,13,3903843099
7138,100,10,2020,10,3044374610
7139,100,11,2020,12,4259579004
7140,100,12,2020,13,4470290344
7141,100,1,2021,13,4125655248
7142,100,2,2021,14,4697899738
7143,100,3,2021,13,4224569973
7144,100,4,2021,16,6009949280
7145,100,5,2021,15,6282712920
7146,100,6,2021,16,6091238192
7147,100,7,2021,12,3777914796
7148,100,8,2021,12,4262299920
7149,100,9,2021,13,5077607236
7150,100,10,2021,12,4507471920
7151,100,11,2021,13,4238098020
7152,100,12,2021,17,7048967074
7153,100,1,2022,16,6551214960
7154,100,2,2022,16,5372266784
7155,100,3,2022,14,5276968928
7156,100,4,2022,15,5513271525
7157,100,5,2022,17,6782482027
7158,100,6,2022,15,5138854395
7159,100,7,2022,17,6799776178
7160,100,8,2022,15,5733957135
7161,100,9,2022,16,6666214352
7162,100,10,2022,13,4038021806
7163,100,11,2022,17,6006981654
7164,100,12,2022,13,4680180180
7165,100,1,2023,16,6352400192
7166,100,2,2023,13,4534439273
7167,100,3,2023,13,4056935051
7168,100,4,2023,14,5046698090
7169,100,5,2023,17,5598106018
7170,100,6,2023,14,5731573274
7171,100,7,2023,13,4417813881
7172,100,8,2023,14,4966083220
7173,100,9,2023,16,4862588560
7174,100,10,2023,13,3902786992
7175,100,11,2023,13,4392029343
7176,100,12,2023,17,6386230557
7177,100,1,2024,16,5079578224
7178,100,2,2024,17,5595443172
7179,100,3,2024,14,5348042392
7180,100,4,2024,16,6373756912
7181,100,5,2024,17,6143290663
7182,100,6,2024,12,4837157544
7183,100,7,2024,16,5867345280
7184,100,8,2024,17,6014014248
7185,100,9,2024,13,4643999035
7186,100,10,2024,17,5947093408
7187,100,11,2024,16,6663486960
7188,100,12,2024,15,5068540035
7189,100,1,2025,13,4359156971
7190,100,2,2025,15,5667580155
7191,100,3,2025,12,4993222800
7192,100,4,2025,15,5004837735
7193,100,5,2025,16,6564938336
7194,100,6,2025,12,4795532940
7195,100,7,2025,14,5312280330
7196,100,8,2025,12,4213625436
7197,100,9,2025,14,4693693746
7198,100,10,2025,12,4920893988
7199,100,11,2025,13,4430883392
7200,100,12,2025,16,4831213136
7201,101,1,2020,24,9785175168
7202,101,2,2020,25,10028945750
7203,101,3,2020,18,7175984904
7204,101,4,2020,18,5411190960
7205,101,5,2020,18,6600503898
7206,101,6,2020,18,7058163726
7207,101,7,2020,23,8707695649
7208,101,8,2020,17,5147560067
7209,101,9,2020,21,8003180094
7210,101,10,2020,23,6931947253
7211,101,11,2020,23,7794620351
7212,101,12,2020,17,6901245098
7213,101,1,2021,21,7906016496
7214,101,2,2021,27,10632764943
7215,101,3,2021,20,6498900920
7216,101,4,2021,23,7900210729
7217,101,5,2021,23,6987865129
7218,101,6,2021,23,8398668385
7219,101,7,2021,24,8115661536
7220,101,8,2021,23,8244817958
7221,101,9,2021,21,8217912486
7222,101,10,2021,26,8010516982
7223,101,11,2021,28,8690779412
7224,101,12,2021,20,6194784100
7225,101,1,2022,27,11120344767
7226,101,2,2022,25,8630401625
7227,101,3,2022,25,9247506750
7228,101,4,2022,26,9447538334
7229,101,5,2022,28,9336206040
7230,101,6,2022,24,9203362176
7231,101,7,2022,20,6924214500
7232,101,8,2022,22,9149515078
7233,101,9,2022,25,9092910900
7234,101,10,2022,23,7590122682
7235,101,11,2022,22,8544193724
7236,101,12,2022,28,10694480552
7237,101,1,2023,24,8095670736
7238,101,2,2023,28,10219870164
7239,101,3,2023,20,6924297640
7240,101,4,2023,22,7157536056
7241,101,5,2023,21,6485895402
7242,101,6,2023,29,9191091365
7243,101,7,2023,20,6443864360
7244,101,8,2023,20,7023551900
7245,101,9,2023,20,6450928880
7246,101,10,2023,22,7320167030
7247,101,11,2023,21,7938767760
7248,101,12,2023,29,9015474238
7249,101,1,2024,24,8939468808
7250,101,2,2024,21,7362121641
7251,101,3,2024,20,7858657800
7252,101,4,2024,20,6912524080
7253,101,5,2024,27,8764872975
7254,101,6,2024,29,10769330641
7255,101,7,2024,24,7919804544
7256,101,8,2024,21,8169149121
7257,101,9,2024,25,7920906625
7258,101,10,2024,20,8363577080
7259,101,11,2024,24,9866781960
7260,101,12,2024,27,9095932800
7261,101,1,2025,22,9039573048
7262,101,2,2025,29,11833781267
7263,101,3,2025,29,11884685924
7264,101,4,2025,21,8108556372
7265,101,5,2025,29,9870552926
7266,101,6,2025,23,7953618822
7267,101,7,2025,24,8664007176
7268,101,8,2025,20,6218869080
7269,101,9,2025,29,9927626869
7270,101,10,2025,20,6349053340
7271,101,11,2025,28,8451649948
7272,101,12,2025,25,9566219800
7273,102,1,2020,38,13136636062
7274,102,2,2020,33,10006578351
7275,102,3,2020,33,11471407992
7276,102,4,2020,32,11454777760
7277,102,5,2020,27,10775024514
7278,102,6,2020,39,13870064715
7279,102,7,2020,35,12433139145
7280,102,8,2020,37,11926920104
7281,102,9,2020,33,11650893441
7282,102,10,2020,39,15816584862
7283,102,11,2020,39,12714992082
7284,102,12,2020,40,12650424480
7285,102,1,2021,46,19294404358
7286,102,2,2021,35,11722712225
7287,102,3,2021,45,18151751610
7288,102,4,2021,46,17132318016
7289,102,5,2021,38,12651790338
7290,102,6,2021,44,17793012380
7291,102,7,2021,32,12992375872
7292,102,8,2021,45,15316168995
7293,102,9,2021,47,14732939788
7294,102,10,2021,32,12408420480
7295,102,11,2021,40,15377000040
7296,102,12,2021,47,17595362599
7297,102,1,2022,45,18733502655
7298,102,2,2022,36,13994021880
7299,102,3,2022,41,14199214997
7300,102,4,2022,35,14182582960
7301,102,5,2022,46,17994022906
7302,102,6,2022,32,9780749184
7303,102,7,2022,34,13663398304
7304,102,8,2022,38,13363459164
7305,102,9,2022,32,12517564800
7306,102,10,2022,42,17047775472
7307,102,11,2022,39,11992472817
7308,102,12,2022,36,13016496888
7309,102,1,2023,33,13128208005
7310,102,2,2023,39,13048801935
7311,102,3,2023,35,11233952765
7312,102,4,2023,33,13429437747
7313,102,5,2023,45,15318666585
7314,102,6,2023,44,15366064296
7315,102,7,2023,44,15715862448
7316,102,8,2023,34,12050862726
7317,102,9,2023,42,13961916486
7318,102,10,2023,32,11276670048
7319,102,11,2023,41,13626984024
7320,102,12,2023,45,14470107030
7321,102,1,2024,47,18761778848
7322,102,2,2024,44,16987654332
7323,102,3,2024,45,16609518225
7324,102,4,2024,36,13578075036
7325,102,5,2024,40,12297113320
7326,102,6,2024,35,10521495425
7327,102,7,2024,47,15097453693
7328,102,8,2024,43,18050493474
7329,102,9,2024,46,14906285694
7330,102,10,2024,44,17735216048
7331,102,11,2024,34,12208828222
7332,102,12,2024,45,16468802415
7333,102,1,2025,34,14076415208
7334,102,2,2025,32,9758052000
7335,102,3,2025,45,17373866310
7336,102,4,2025,34,13399313368
7337,102,5,2025,47,14224965057
7338,102,6,2025,46,18517919114
7339,102,7,2025,39,13712556312
7340,102,8,2025,32,11018224448
7341,102,9,2025,39,15415385973
7342,102,10,2025,36,10922911128
7343,102,11,2025,39,11973659529
7344,102,12,2025,41,12870086550
7345,103,1,2020,12,4788834888
7346,103,2,2020,13,5382660699
7347,103,3,2020,12,3652752624
7348,103,4,2020,11,4346571493
7349,103,5,2020,13,5447880009
7350,103,6,2020,12,4678881696
7351,103,7,2020,14,5434434222
7352,103,8,2020,12,4302245880
7353,103,9,2020,10,3862559420
7354,103,10,2020,12,3994407084
7355,103,11,2020,13,5192507229
7356,103,12,2020,10,3418590330
7357,103,1,2021,16,5759188560
7358,103,2,2021,15,5697577230
7359,103,3,2021,14,4359811946
7360,103,4,2021,12,3788298648
7361,103,5,2021,14,4551265950
7362,103,6,2021,14,5487780970
7363,103,7,2021,15,5093216145
7364,103,8,2021,12,3941566476
7365,103,9,2021,15,6209110680
