inventory_id,dealer_id,vehicle_id,stock_available,stock_in,stock_out,inventory_month
6881,96,170,31,18,13,2024-10-01
6882,96,170,18,2,7,2024-05-01
6883,96,170,23,25,26,2025-06-01
6884,96,170,33,15,1,2025-07-01
6885,96,170,25,7,0,2025-02-01
6886,96,170,0,24,29,2025-04-01
6887,96,170,18,10,9,2025-09-01
6888,96,170,16,5,4,2024-01-01
6889,96,170,20,7,2,2024-08-01
6890,96,170,0,7,9,2024-09-01
6891,96,170,22,22,22,2025-01-01
6892,97,182,22,9,5,2025-06-01
6893,97,182,35,18,13,2025-08-01
6894,97,182,16,6,9,2025-04-01
6895,97,182,11,9,10,2024-10-01
6896,97,182,25,4,8,2025-05-01
6897,97,182,24,9,1,2025-09-01
6898,97,118,10,22,12,2025-05-01
6899,97,118,16,2,5,2024-04-01
6900,97,118,17,3,7,2025-04-01
6901,97,118,5,7,4,2025-10-01
6902,97,118,15,4,4,2025-12-01
6903,97,118,31,7,4,2024-01-01
6904,97,118,6,22,25,2024-06-01
6905,97,118,4,8,12,2024-12-01
6906,97,103,28,15,0,2025-04-01
6907,97,103,18,7,12,2024-09-01
6908,97,103,34,13,3,2024-02-01
6909,97,103,26,14,6,2025-12-01
6910,97,103,28,15,8,2024-03-01
6911,97,103,14,8,8,2025-01-01
6912,97,103,16,19,4,2024-07-01
6913,97,103,23,9,4,2024-05-01
6914,97,103,0,10,11,2024-11-01
6915,97,142,20,19,7,2024-07-01
6916,97,142,18,25,29,2024-03-01
6917,97,142,14,3,0,2024-06-01
6918,97,142,11,5,1,2025-06-01
6919,97,142,21,2,7,2025-09-01
6920,97,142,21,8,4,2025-12-01
6921,97,142,24,11,3,2024-09-01
6922,97,142,18,20,9,2024-05-01
6923,97,101,25,2,7,2024-01-01
6924,97,101,8,5,10,2025-06-01
6925,97,101,9,12,7,2024-05-01
6926,97,101,30,22,7,2024-04-01
6927,97,101,19,14,0,2024-02-01
6928,97,101,31,3,1,2025-08-01
6929,97,101,8,5,8,2025-12-01
6930,97,101,31,10,6,2024-11-01
6931,97,108,21,18,0,2025-08-01
6932,97,108,15,8,13,2025-01-01
6933,97,108,18,10,9,2025-04-01
6934,97,108,27,19,4,2025-09-01
6935,97,108,11,23,25,2024-09-01
6936,97,108,37,25,13,2024-05-01
6937,97,140,4,11,12,2024-08-01
6938,97,140,13,2,6,2025-06-01
6939,97,140,26,8,6,2024-10-01
6940,97,140,16,14,1,2025-05-01
6941,97,140,25,2,1,2025-04-01
6942,97,140,18,6,2,2025-07-01
6943,97,140,9,11,13,2024-09-01
6944,97,126,2,23,21,2025-12-01
6945,97,126,18,16,13,2024-01-01
6946,97,126,0,24,28,2025-05-01
6947,97,126,46,25,7,2024-11-01
6948,97,126,0,18,23,2025-01-01
6949,97,126,18,10,4,2024-10-01
6950,97,126,31,11,2,2024-05-01
6951,97,126,2,2,1,2025-10-01
6952,97,126,25,13,6,2024-04-01
6953,97,126,25,23,4,2025-03-01
6954,97,126,18,24,10,2024-02-01
6955,98,166,15,16,8,2025-09-01
6956,98,166,15,12,11,2025-08-01
6957,98,166,34,20,7,2025-12-01
6958,98,166,16,21,15,2024-07-01
6959,98,166,15,16,19,2025-03-01
6960,98,166,24,20,17,2025-11-01
6961,98,166,19,2,7,2025-05-01
6962,98,166,17,9,4,2024-03-01
6963,98,166,39,13,4,2025-04-01
6964,98,166,26,17,10,2024-02-01
6965,98,173,32,24,7,2024-02-01
6966,98,173,31,3,0,2024-09-01
6967,98,173,4,2,2,2025-06-01
6968,98,173,21,23,11,2024-12-01
6969,98,173,11,25,22,2025-05-01
6970,98,173,30,8,6,2025-10-01
6971,98,173,18,3,7,2025-12-01
6972,98,173,33,17,4,2024-04-01
6973,98,103,30,21,3,2024-12-01
6974,98,103,10,22,15,2024-03-01
6975,98,103,12,15,17,2025-03-01
6976,98,103,9,7,0,2024-01-01
6977,98,103,26,18,1,2024-02-01
6978,98,103,10,10,3,2024-11-01
6979,98,103,43,21,1,2025-06-01
6980,98,103,22,11,10,2025-05-01
6981,98,103,30,6,6,2024-06-01
6982,98,127,34,10,5,2024-07-01
6983,98,127,9,13,17,2024-02-01
6984,98,127,13,2,1,2025-09-01
6985,98,127,6,12,17,2024-05-01
6986,98,127,35,23,16,2025-08-01
6987,98,127,34,20,6,2025-12-01
6988,98,177,32,18,2,2024-11-01
6989,98,177,25,12,0,2025-03-01
6990,98,177,16,24,9,2025-12-01
6991,98,177,25,2,4,2025-02-01
6992,98,177,26,18,1,2024-04-01
6993,98,177,33,19,7,2024-12-01
6994,98,143,8,9,6,2024-01-01
6995,98,143,0,15,17,2024-07-01
6996,98,143,30,19,3,2024-06-01
6997,98,143,5,8,5,2025-04-01
6998,98,143,26,25,3,2025-03-01
6999,98,143,2,6,5,2024-10-01
7000,98,143,3,8,11,2025-01-01
7001,99,149,14,14,11,2025-04-01
7002,99,149,16,6,3,2024-05-01
7003,99,149,13,18,14,2024-12-01
7004,99,149,26,6,10,2025-02-01
7005,99,149,19,11,2,2024-01-01
7006,99,149,14,2,3,2025-08-01
7007,99,149,30,17,5,2024-11-01
7008,99,101,3,4,9,2024-02-01
7009,99,101,27,2,5,2024-05-01
7010,99,101,19,4,0,2024-01-01
7011,99,101,24,8,6,2024-11-01
7012,99,101,29,14,11,2025-03-01
7013,99,101,34,24,13,2025-10-01
7014,99,101,20,4,2,2025-05-01
7015,99,156,7,12,7,2025-09-01
7016,99,156,14,20,23,2024-12-01
7017,99,156,24,24,1,2025-03-01
7018,99,156,13,18,15,2024-10-01
7019,99,156,19,18,11,2024-04-01
7020,99,156,13,3,5,2024-05-01
7021,99,156,3,24,22,2025-05-01
7022,99,156,16,13,5,2025-12-01
7023,99,156,11,15,17,2024-01-01
7024,99,156,20,14,10,2025-06-01
7025,99,182,22,16,19,2024-04-01
7026,99,182,7,6,1,2025-09-01
7027,99,182,14,11,5,2024-11-01
7028,99,182,31,10,2,2024-03-01
7029,99,182,25,24,15,2025-01-01
7030,99,182,0,3,8,2024-09-01
7031,99,182,10,18,12,2024-06-01
7032,99,162,12,5,9,2025-04-01
7033,99,162,17,18,9,2025-08-01
7034,99,162,12,5,9,2024-07-01
7035,99,162,38,14,5,2024-11-01
7036,99,162,15,17,2,2024-09-01
7037,99,162,15,15,19,2025-07-01
7038,99,162,17,21,24,2024-04-01
7039,99,107,13,21,13,2024-09-01
7040,99,107,24,2,5,2025-03-01
7041,99,107,25,10,4,2025-05-01
7042,99,107,30,8,3,2025-04-01
7043,99,107,34,19,4,2024-04-01
7044,99,107,20,19,13,2024-11-01
7045,99,107,24,5,6,2024-12-01
7046,99,166,7,13,13,2025-01-01
7047,99,166,17,10,13,2025-08-01
7048,99,166,19,16,9,2024-02-01
7049,99,166,26,14,14,2024-04-01
7050,99,166,4,6,8,2025-07-01
7051,99,166,3,15,13,2025-12-01
7052,100,145,14,10,2,2025-09-01
7053,100,145,12,9,9,2025-12-01
7054,100,145,19,12,4,2024-02-01
7055,100,145,3,19,23,2025-03-01
7056,100,145,19,12,2,2024-10-01
7057,100,145,2,4,3,2024-06-01
7058,100,145,24,22,27,2024-09-01
7059,100,145,17,23,11,2024-12-01
7060,100,145,24,13,15,2025-08-01
7061,100,145,14,15,9,2025-06-01
7062,100,145,24,8,1,2024-04-01
7063,100,134,25,11,10,2024-12-01
7064,100,134,19,10,2,2025-10-01
7065,100,134,19,23,16,2025-04-01
7066,100,134,31,15,5,2025-07-01
7067,100,134,0,5,9,2025-12-01
7068,100,134,15,25,23,2024-02-01
7069,100,134,32,13,9,2024-10-01
7070,100,157,21,21,23,2025-03-01
7071,100,157,38,16,7,2025-01-01
7072,100,157,28,11,1,2025-07-01
7073,100,157,25,16,20,2025-04-01
7074,100,157,0,4,6,2024-12-01
7075,100,157,6,2,3,2025-02-01
7076,100,157,29,21,10,2025-12-01
7077,100,157,17,6,6,2024-05-01
7078,100,157,14,7,11,2025-08-01
7079,100,157,17,10,12,2024-04-01
7080,100,157,5,6,4,2025-10-01
7081,100,187,15,11,4,2025-04-01
7082,100,187,0,5,5,2025-02-01
7083,100,187,12,23,25,2025-10-01
7084,100,187,27,6,0,2025-01-01
7085,100,187,13,6,10,2025-07-01
7086,100,187,26,23,10,2025-03-01
7087,100,187,8,2,6,2024-05-01
7088,100,187,23,25,19,2025-11-01
7089,100,187,34,25,18,2025-05-01
7090,100,187,4,9,10,2024-02-01
7091,100,187,44,15,0,2024-01-01
7092,100,187,23,16,12,2024-08-01
7093,100,155,43,23,0,2025-01-01
7094,100,155,5,21,20,2025-10-01
7095,100,155,26,20,19,2025-12-01
7096,100,155,11,17,21,2025-07-01
7097,100,155,31,13,11,2024-02-01
7098,100,155,44,23,1,2025-04-01
7099,100,155,11,18,19,2024-06-01
7100,100,155,37,25,11,2024-04-01
7101,100,155,21,12,4,2024-05-01
7102,100,155,14,24,18,2024-11-01
7103,100,155,10,7,6,2025-02-01
7104,100,153,16,10,1,2024-04-01
7105,100,153,1,14,17,2024-10-01
7106,100,153,22,24,5,2024-07-01
7107,100,153,17,2,0,2025-02-01
7108,100,153,7,12,15,2025-06-01
7109,100,153,11,18,14,2024-02-01
7110,100,153,12,9,8,2025-04-01
7111,100,153,27,22,19,2025-05-01
7112,100,153,0,4,6,2024-09-01
7113,100,153,22,8,6,2024-12-01
7114,100,122,29,3,0,2024-10-01
7115,100,122,7,9,6,2024-04-01
7116,100,122,49,25,6,2025-02-01
7117,100,122,41,21,8,2024-08-01
7118,100,122,6,10,8,2024-02-01
7119,100,122,44,24,9,2025-04-01
7120,100,122,1,23,25,2025-11-01
7121,100,122,11,24,13,2025-10-01
7122,101,154,18,19,17,2024-01-01
7123,101,154,16,20,5,2024-08-01
7124,101,154,21,9,8,2024-07-01
7125,101,154,26,24,24,2024-03-01
7126,101,154,10,11,6,2024-02-01
7127,101,154,24,9,2,2024-04-01
7128,101,184,14,19,7,2025-10-01
7129,101,184,29,21,9,2024-11-01
7130,101,184,34,10,6,2025-04-01
7131,101,184,19,8,12,2025-07-01
7132,101,184,8,14,14,2024-07-01
7133,101,184,30,20,17,2024-02-01
7134,101,184,1,9,9,2025-11-01
7135,101,184,22,7,2,2024-06-01
7136,101,184,31,11,5,2025-03-01
7137,101,184,13,4,6,2025-09-01
7138,101,178,16,6,11,2025-04-01
7139,101,178,14,3,4,2025-06-01
7140,101,178,6,22,23,2024-04-01
7141,101,178,25,22,20,2025-08-01
7142,101,178,29,16,14,2024-09-01
7143,101,178,7,6,2,2025-07-01
7144,101,178,11,3,7,2024-05-01
7145,101,133,15,20,8,2024-03-01
7146,101,133,37,22,10,2024-01-01
7147,101,133,4,5,4,2025-05-01
7148,101,133,16,4,4,2024-12-01
7149,101,133,2,4,3,2025-04-01
7150,101,133,18,14,10,2024-04-01
7151,101,133,39,17,6,2025-11-01
7152,101,133,45,16,1,2024-08-01
7153,101,153,34,22,15,2024-10-01
7154,101,153,10,11,5,2025-09-01
7155,101,153,11,20,13,2024-07-01
7156,101,153,6,6,9,2024-11-01
7157,101,153,9,7,9,2025-08-01
7158,101,153,17,3,4,2024-09-01
7159,101,153,9,12,14,2025-07-01
7160,101,153,35,22,12,2024-03-01
7161,101,153,25,4,6,2025-05-01
7162,101,153,0,3,5,2025-11-01
7163,101,153,0,2,2,2025-12-01
7164,101,153,28,6,1,2024-04-01
7165,101,183,29,4,4,2024-09-01
7166,101,183,3,13,16,2024-11-01
7167,101,183,36,18,7,2024-04-01
7168,101,183,18,8,13,2025-01-01
7169,101,183,35,8,3,2024-01-01
7170,101,183,20,6,8,2025-03-01
7171,101,183,5,16,18,2024-07-01
7172,101,148,28,23,11,2024-12-01
7173,101,148,22,8,3,2024-04-01
7174,101,148,26,2,0,2024-08-01
7175,101,148,38,25,13,2025-08-01
7176,101,148,25,25,21,2024-03-01
7177,101,148,34,22,11,2024-02-01
7178,101,148,9,14,7,2025-10-01
7179,101,148,13,16,10,2025-07-01
7180,101,148,17,10,15,2024-07-01
7181,101,148,13,20,24,2024-11-01
7182,101,128,22,21,16,2025-01-01
7183,101,128,10,10,6,2024-06-01
7184,101,128,14,19,5,2024-04-01
7185,101,128,12,15,19,2024-05-01
7186,101,128,9,9,0,2025-07-01
7187,101,128,28,22,1,2025-04-01
7188,101,128,7,10,9,2025-03-01
7189,101,128,17,8,7,2024-01-01
7190,101,128,18,15,10,2025-02-01
7191,101,128,5,22,22,2025-06-01
7192,101,128,19,24,21,2024-07-01
7193,101,128,41,21,3,2025-05-01
7194,101,164,36,23,2,2024-04-01
7195,101,164,23,19,22,2025-05-01
7196,101,164,10,3,6,2024-11-01
7197,101,164,34,11,2,2025-11-01
7198,101,164,0,7,9,2025-07-01
7199,101,164,18,2,4,2024-08-01
7200,101,164,8,8,3,2024-10-01
7201,101,164,2,18,22,2024-12-01
7202,101,164,29,9,5,2025-08-01
7203,101,164,27,20,10,2024-06-01
7204,102,175,13,7,7,2024-09-01
7205,102,175,17,11,9,2025-05-01
7206,102,175,0,4,4,2024-06-01
7207,102,175,13,2,0,2024-11-01
7208,102,175,29,13,6,2025-02-01
7209,102,175,40,20,9,2024-12-01
7210,102,175,15,16,7,2025-06-01
7211,102,175,20,11,3,2025-10-01
7212,102,187,27,18,5,2024-02-01
7213,102,187,12,2,1,2025-03-01
7214,102,187,35,17,3,2024-07-01
7215,102,187,23,17,21,2025-09-01
7216,102,187,43,25,11,2024-04-01
7217,102,187,31,12,4,2025-02-01
7218,102,187,31,23,18,2024-06-01
7219,102,187,7,9,7,2025-07-01
7220,102,187,0,8,13,2024-08-01
7221,102,187,0,2,2,2025-12-01
7222,102,187,39,22,7,2024-10-01
7223,102,183,14,18,20,2024-11-01
7224,102,183,17,12,7,2025-08-01
7225,102,183,25,24,13,2024-09-01
7226,102,183,23,16,10,2024-07-01
7227,102,183,37,8,1,2025-09-01
7228,102,183,21,2,7,2024-12-01
7229,102,183,27,8,1,2025-02-01
7230,102,183,25,5,5,2025-10-01
7231,102,183,34,6,1,2024-04-01
7232,102,154,15,14,12,2025-05-01
7233,102,154,3,4,6,2024-05-01
7234,102,154,28,12,5,2024-08-01
7235,102,154,14,2,2,2024-07-01
7236,102,154,15,13,13,2025-02-01
7237,102,154,12,20,19,2024-04-01
7238,102,154,11,5,9,2025-04-01
7239,102,154,32,6,2,2025-08-01
7240,102,154,33,9,4,2024-06-01
7241,102,154,2,8,11,2025-06-01
7242,102,184,20,17,15,2025-04-01
7243,102,184,33,21,8,2025-08-01
7244,102,184,42,15,3,2024-12-01
7245,102,184,14,19,13,2025-11-01
7246,102,184,14,17,18,2025-05-01
7247,102,184,32,13,1,2025-02-01
7248,102,184,28,11,4,2025-06-01
7249,102,184,23,4,0,2024-02-01
7250,102,184,12,19,7,2025-01-01
7251,102,184,39,24,13,2024-11-01
7252,102,158,29,19,3,2024-04-01
7253,102,158,22,17,7,2024-01-01
7254,102,158,31,23,4,2025-01-01
7255,102,158,33,20,3,2025-03-01
7256,102,158,27,17,19,2025-04-01
7257,102,158,32,18,13,2024-10-01
7258,102,158,11,10,1,2025-08-01
7259,102,158,20,13,15,2025-12-01
7260,102,158,12,19,7,2024-05-01
7261,102,158,26,15,2,2024-06-01
7262,102,129,16,9,0,2024-06-01
7263,102,129,4,6,2,2025-02-01
7264,102,129,18,11,13,2025-06-01
7265,102,129,41,19,5,2025-09-01
7266,102,129,5,20,22,2024-04-01
7267,102,129,24,13,4,2024-09-01
7268,102,129,12,15,3,2024-01-01
7269,102,129,25,20,10,2024-11-01
7270,102,129,28,3,2,2025-11-01
7271,102,129,19,12,12,2025-03-01
7272,102,128,9,25,28,2025-07-01
7273,102,128,14,10,6,2025-05-01
7274,102,128,7,7,7,2025-01-01
7275,102,128,15,19,5,2025-03-01
7276,102,128,27,17,16,2025-09-01
7277,102,128,25,7,7,2025-10-01
7278,102,128,3,5,7,2025-02-01
7279,102,161,33,16,1,2025-07-01
7280,102,161,39,20,2,2024-10-01
7281,102,161,14,9,11,2024-02-01
7282,102,161,4,4,0,2025-06-01
7283,102,161,2,16,20,2024-06-01
7284,102,161,0,7,8,2025-11-01
7285,102,161,5,7,11,2025-04-01
7286,102,161,2,6,10,2024-01-01
7287,102,186,3,11,12,2025-10-01
7288,102,186,24,6,5,2025-11-01
7289,102,186,19,13,4,2024-02-01
7290,102,186,11,21,20,2025-03-01
7291,102,186,24,14,14,2024-06-01
7292,102,186,29,17,3,2024-05-01
7293,102,186,24,12,9,2025-05-01
7294,102,186,14,23,15,2025-07-01
7295,102,186,31,9,0,2024-10-01
7296,102,186,16,5,4,2025-08-01
7297,103,176,20,21,3,2025-12-01
7298,103,176,0,19,21,2025-09-01
7299,103,176,12,21,22,2024-08-01
7300,103,176,9,14,17,2024-09-01
7301,103,176,28,13,3,2024-01-01
7302,103,176,8,25,18,2025-06-01
7303,103,176,5,23,25,2024-03-01
7304,103,176,24,2,4,2025-07-01
7305,103,176,18,15,11,2025-10-01
7306,103,176,0,6,11,2024-12-01
7307,103,117,5,8,11,2025-03-01
7308,103,117,30,14,2,2025-09-01
7309,103,117,35,13,2,2025-07-01
7310,103,117,28,22,3,2024-07-01
7311,103,117,5,10,13,2025-04-01
7312,103,117,11,3,5,2025-02-01
7313,103,117,12,12,3,2024-01-01
7314,103,117,15,19,8,2024-10-01
7315,103,117,33,24,15,2024-05-01
7316,103,117,27,13,7,2024-09-01
7317,103,117,17,21,11,2024-03-01
7318,103,177,26,17,4,2024-05-01
7319,103,177,3,16,13,2024-07-01
7320,103,177,26,21,4,2024-10-01
7321,103,177,7,17,15,2024-04-01
7322,103,177,26,21,2,2024-11-01
7323,103,177,0,4,8,2025-12-01
7324,103,177,34,11,0,2025-05-01
7325,103,177,20,16,3,2025-02-01
7326,103,177,24,21,18,2024-06-01
7327,103,177,0,14,18,2024-03-01
7328,103,109,30,24,21,2024-03-01
7329,103,109,9,21,26,2024-09-01
7330,103,109,13,5,8,2024-07-01
7331,103,109,18,21,6,2024-05-01
7332,103,109,25,22,18,2024-04-01
7333,103,109,6,9,4,2025-05-01
7334,103,109,31,17,4,2025-12-01
7335,103,109,44,24,9,2024-02-01
7336,103,109,29,13,3,2024-01-01
7337,103,153,11,24,15,2025-03-01
7338,103,153,13,15,18,2024-02-01
7339,103,153,0,16,19,2024-09-01
7340,103,153,44,20,1,2024-08-01
7341,103,153,14,13,8,2025-09-01
7342,103,153,4,19,15,2025-11-01
7343,103,153,3,4,1,2024-01-01
7344,103,153,9,13,11,2024-12-01
7345,103,153,18,15,4,2025-06-01
7346,103,153,10,14,16,2025-08-01
7347,103,187,25,14,12,2024-08-01
7348,103,187,14,8,11,2024-07-01
7349,103,187,16,15,15,2025-01-01
7350,103,187,27,19,3,2024-03-01
7351,103,187,37,21,14,2024-06-01
7352,103,187,8,12,17,2025-12-01
7353,103,187,22,25,5,2025-07-01
7354,103,187,30,9,1,2025-09-01
7355,103,187,1,20,20,2024-04-01
7356,103,110,39,15,3,2024-04-01
7357,103,110,27,20,11,2024-01-01
7358,103,110,25,6,1,2025-07-01
7359,103,110,23,7,11,2024-02-01
7360,103,110,32,20,4,2024-10-01
7361,103,110,16,2,1,2025-06-01
7362,103,110,34,11,0,2025-10-01
7363,103,110,18,22,19,2024-05-01
7364,103,110,3,25,29,2024-07-01
7365,103,110,36,18,3,2024-12-01
7366,103,184,16,20,12,2024-03-01
7367,103,184,31,15,6,2024-10-01
7368,103,184,23,23,12,2025-08-01
7369,103,184,34,20,5,2024-04-01
7370,103,184,19,5,10,2024-09-01
7371,103,184,21,18,20,2025-07-01
7372,103,184,5,11,7,2024-12-01
7373,103,184,13,8,0,2025-04-01
7374,103,184,21,2,4,2025-03-01
7375,103,104,25,24,10,2025-08-01
7376,103,104,38,19,4,2024-02-01
7377,103,104,21,19,7,2024-04-01
7378,103,104,22,23,25,2024-09-01
7379,103,104,26,22,25,2025-11-01
7380,103,104,7,17,13,2025-02-01
7381,103,104,4,15,12,2025-03-01
7382,103,140,10,25,21,2024-11-01
7383,103,140,26,14,13,2024-10-01
7384,103,140,28,11,3,2024-12-01
7385,103,140,11,24,23,2025-11-01
7386,103,140,16,7,10,2025-04-01
7387,103,140,19,24,7,2024-09-01
7388,103,140,19,21,4,2025-07-01
7389,103,140,11,10,12,2025-08-01
7390,103,140,2,3,3,2025-12-01
7391,103,140,20,25,11,2024-03-01
7392,103,140,29,18,14,2025-05-01
7393,104,158,34,8,1,2025-05-01
7394,104,158,10,11,7,2024-08-01
7395,104,158,13,2,7,2025-01-01
7396,104,158,5,15,19,2025-08-01
7397,104,158,19,6,6,2024-07-01
7398,104,158,5,6,11,2024-11-01
7399,104,158,32,7,2,2024-10-01
7400,104,158,48,23,4,2024-04-01
7401,104,158,26,15,18,2025-06-01
7402,104,130,19,7,5,2024-11-01
7403,104,130,37,17,10,2024-07-01
7404,104,130,10,24,21,2024-01-01
7405,104,130,36,18,5,2024-04-01
7406,104,130,10,23,27,2024-06-01
7407,104,130,29,10,8,2025-04-01
7408,104,130,18,22,7,2025-12-01
7409,104,120,8,10,8,2024-01-01
7410,104,120,10,10,9,2024-06-01
7411,104,120,37,16,5,2025-04-01
7412,104,120,28,11,6,2024-03-01
7413,104,120,12,16,14,2025-01-01
7414,104,120,34,12,5,2025-07-01
7415,104,120,43,21,5,2024-02-01
7416,104,120,10,12,8,2025-10-01
7417,104,120,28,24,20,2025-06-01
7418,104,120,3,8,10,2024-04-01
7419,104,120,41,14,3,2025-12-01
7420,104,103,32,16,14,2025-05-01
7421,104,103,23,18,12,2025-08-01
7422,104,103,26,24,24,2025-11-01
7423,104,103,27,12,12,2024-12-01
7424,104,103,19,21,12,2024-08-01
7425,104,103,8,20,16,2025-07-01
7426,104,103,26,2,6,2024-03-01
7427,104,180,31,15,14,2024-08-01
7428,104,180,23,10,2,2024-09-01
7429,104,180,21,23,16,2024-06-01
7430,104,180,21,18,22,2025-07-01
7431,104,180,4,3,4,2025-08-01
7432,104,180,37,21,1,2025-04-01
7433,104,180,23,10,3,2025-10-01
7434,104,165,30,11,6,2024-09-01
7435,104,165,33,16,11,2024-07-01
7436,104,165,31,16,7,2025-05-01
7437,104,165,9,10,9,2025-12-01
7438,104,165,15,3,0,2025-11-01
7439,104,165,10,16,16,2025-10-01
7440,104,165,9,10,11,2025-08-01
7441,104,165,16,7,1,2024-12-01
7442,104,165,24,3,8,2024-02-01
7443,104,165,9,13,13,2025-09-01
7444,104,165,4,4,2,2024-05-01
7445,104,165,13,15,7,2025-06-01
7446,104,127,22,23,26,2025-02-01
7447,104,127,26,20,13,2025-05-01
7448,104,127,14,12,12,2025-11-01
7449,104,127,15,6,11,2024-09-01
7450,104,127,3,7,11,2024-12-01
7451,104,127,19,22,21,2024-06-01
7452,104,127,15,3,0,2025-09-01
7453,104,127,33,7,3,2024-01-01
7454,104,127,35,16,6,2025-06-01
7455,104,127,0,18,18,2025-01-01
7456,104,127,8,4,5,2024-08-01
7457,104,127,27,11,14,2024-10-01
7458,104,159,22,7,7,2025-11-01
7459,104,159,21,14,4,2025-07-01
7460,104,159,25,21,16,2024-11-01
7461,104,159,25,25,24,2024-12-01
7462,104,159,11,13,3,2025-10-01
7463,104,159,14,19,7,2024-06-01
7464,104,159,36,13,3,2025-06-01
7465,104,159,20,24,4,2025-08-01
7466,104,159,0,22,23,2025-05-01
7467,104,159,41,25,0,2025-12-01
7468,104,159,43,15,1,2024-03-01
7469,104,159,15,4,8,2024-02-01
7470,104,125,17,4,3,2024-08-01
7471,104,125,11,17,6,2024-07-01
7472,104,125,8,14,7,2024-02-01
7473,104,125,27,17,2,2025-03-01
7474,104,125,23,20,23,2025-07-01
7475,104,125,23,25,5,2025-11-01
7476,104,125,46,22,4,2025-09-01
7477,104,125,17,7,6,2024-06-01
7478,105,124,10,7,10,2025-09-01
7479,105,124,7,6,2,2024-07-01
7480,105,124,29,21,20,2025-11-01
7481,105,124,16,9,6,2024-09-01
7482,105,124,23,23,24,2025-12-01
7483,105,124,0,3,8,2024-05-01
7484,105,124,36,23,15,2024-08-01
7485,105,124,44,17,0,2024-04-01
7486,105,124,7,8,13,2024-10-01
7487,105,124,8,24,21,2025-10-01
7488,105,124,8,2,6,2025-05-01
7489,105,124,16,5,10,2024-02-01
7490,105,108,25,13,13,2025-05-01
7491,105,108,10,15,19,2024-04-01
7492,105,108,5,7,10,2024-02-01
7493,105,108,8,4,8,2025-12-01
7494,105,108,37,25,11,2024-12-01
7495,105,108,5,3,2,2024-05-01
7496,105,112,16,17,4,2024-05-01
7497,105,112,26,7,9,2025-08-01
7498,105,112,21,12,5,2024-02-01
7499,105,112,43,22,8,2025-10-01
7500,105,112,0,2,5,2024-08-01
7501,105,112,41,12,0,2024-11-01
7502,105,112,16,4,9,2024-10-01
7503,105,112,5,16,17,2024-07-01
7504,105,112,24,16,15,2024-06-01
7505,105,175,18,15,6,2025-12-01
7506,105,175,25,5,8,2024-05-01
7507,105,175,12,4,2,2024-03-01
7508,105,175,14,10,13,2024-04-01
7509,105,175,1,6,7,2025-11-01
7510,105,175,44,25,11,2025-10-01
7511,105,175,14,11,16,2025-08-01
7512,105,175,19,15,19,2025-09-01
7513,105,175,27,8,8,2024-11-01
7514,105,175,16,23,28,2024-10-01
7515,105,175,6,14,14,2024-09-01
7516,105,107,43,15,0,2024-10-01
7517,105,107,15,7,11,2025-05-01
7518,105,107,23,15,12,2025-12-01
7519,105,107,39,15,4,2024-02-01
7520,105,107,21,12,5,2025-03-01
7521,105,107,15,3,7,2025-09-01
7522,105,107,45,19,0,2025-07-01
7523,105,107,9,20,21,2025-04-01
7524,105,107,19,11,14,2025-08-01
7525,105,185,19,8,11,2025-11-01
7526,105,185,4,2,4,2025-05-01
7527,105,185,41,16,1,2025-09-01
7528,105,185,5,3,8,2024-02-01
7529,105,185,3,6,4,2025-03-01
7530,105,185,37,10,3,2025-06-01
7531,105,185,10,22,13,2025-01-01
7532,105,185,13,20,14,2025-02-01
7533,105,185,0,15,20,2024-08-01
7534,105,185,44,24,1,2024-10-01
7535,105,145,10,4,5,2024-12-01
7536,105,145,35,17,4,2024-09-01
7537,105,145,22,18,5,2025-04-01
7538,105,145,13,4,2,2024-11-01
7539,105,145,19,8,9,2025-02-01
7540,105,145,23,16,19,2024-03-01
7541,105,129,27,4,3,2024-12-01
7542,105,129,43,22,4,2025-02-01
7543,105,129,14,20,10,2024-01-01
7544,105,129,39,25,3,2024-07-01
7545,105,129,6,7,7,2024-08-01
7546,105,129,11,13,7,2025-06-01
7547,105,129,4,3,0,2024-03-01
7548,105,129,21,9,7,2025-01-01
7549,105,129,16,23,25,2025-04-01
7550,105,129,24,12,5,2025-12-01
7551,105,129,24,2,6,2024-05-01
7552,105,129,25,8,12,2024-02-01
7553,105,158,27,10,1,2024-07-01
7554,105,158,17,20,17,2024-11-01
7555,105,158,25,7,7,2024-06-01
7556,105,158,11,14,3,2025-05-01
7557,105,158,28,24,13,2024-02-01
7558,105,158,32,16,2,2024-03-01
7559,105,158,36,24,11,2025-11-01
7560,105,158,17,8,11,2025-03-01
7561,105,158,29,13,2,2025-02-01
7562,105,165,23,15,14,2024-07-01
7563,105,165,24,25,22,2024-11-01
7564,105,165,12,9,12,2024-01-01
7565,105,165,8,6,10,2024-02-01
7566,105,165,23,10,1,2024-06-01
7567,105,165,12,5,9,2024-08-01
7568,105,165,28,8,2,2025-09-01
7569,105,165,19,11,13,2025-03-01
7570,105,165,37,17,10,2025-12-01
7571,105,165,37,13,1,2025-06-01
7572,105,165,12,6,11,2024-05-01
7573,106,187,6,20,25,2024-12-01
7574,106,187,22,3,3,2024-03-01
7575,106,187,23,3,8,2025-06-01
7576,106,187,24,12,15,2024-11-01
7577,106,187,28,15,11,2024-04-01
7578,106,187,10,10,11,2025-02-01
