transaction_id,transaction_date,customer_id,vehicle_id,dealer_id,quantity,unit_price,discount_amount,tax_amount,total_revenue,payment_method,sales_channel
507634,2025-04-24,5433,140,15,1,174000000,3500000,18755000,189255000,Credit,Showroom
507635,2024-08-06,4329,130,25,5,625700000,197700000,322388000,3253188000,Credit,Fleet
507636,2020-11-19,5175,128,110,2,302700000,34800000,62766000,633366000,Credit,Fleet
507637,2024-03-24,3612,102,7,1,450800000,29000000,46398000,468198000,Cash,Showroom
507638,2022-11-10,1964,103,75,1,300800000,18000000,31108000,313908000,Cash,Showroom
507639,2024-01-12,5405,112,31,1,239800000,10600000,25212000,254412000,Cash,Showroom
507640,2022-02-07,3990,127,77,1,281000000,14600000,29304000,295704000,Cash,Event
507641,2020-10-27,3346,121,13,1,418900000,26300000,43186000,435786000,Cash,Showroom
507642,2025-11-08,1154,123,111,1,766200000,32900000,80663000,813963000,Credit,Showroom
507643,2024-11-11,3845,129,78,1,311300000,12300000,32890000,331890000,Credit,Showroom
507644,2021-08-25,1137,138,87,1,253400000,12000000,26554000,267954000,Cash,Showroom
507645,2022-01-26,2668,106,54,1,391000000,17200000,41118000,414918000,Credit,Showroom
507646,2023-12-10,4439,113,109,1,172700000,500000,18942000,191142000,Credit,Showroom
507647,2025-11-30,2593,124,113,1,324900000,4300000,35266000,355866000,Credit,Event
507648,2024-09-21,5448,141,116,1,396400000,13300000,42141000,425241000,Cash,Showroom
507649,2024-02-17,4441,126,1,1,648500000,40800000,66847000,674547000,Credit,Showroom
507650,2022-03-02,2278,117,115,1,183400000,12400000,18810000,189810000,Credit,Showroom
507651,2024-03-21,3232,139,105,1,259200000,9800000,27434000,276834000,Cash,Showroom
507652,2022-03-28,1682,160,49,1,387700000,17400000,40733000,411033000,Credit,Showroom
507653,2023-05-03,3314,147,57,1,205500000,3400000,22231000,224331000,Credit,Showroom
507654,2022-08-22,2194,119,95,1,199700000,13700000,20460000,206460000,Cash,Online
507655,2024-11-10,2641,115,44,1,288300000,2500000,31438000,317238000,Credit,Showroom
507656,2023-11-11,2014,113,102,1,163600000,8400000,17072000,172272000,Credit,Online
507657,2024-12-05,3161,126,102,1,653600000,15500000,70191000,708291000,Credit,Online
507658,2024-01-20,5392,122,103,1,778200000,13200000,84150000,849150000,Credit,Showroom
507659,2025-03-26,1605,104,97,1,293200000,17800000,30294000,305694000,Cash,Event
507660,2025-10-01,3954,105,119,1,564200000,39100000,57761000,582861000,Cash,Showroom
507661,2023-11-23,1806,104,35,1,284900000,14900000,29700000,299700000,Credit,Online
507662,2025-06-18,1371,139,13,1,258400000,11000000,27214000,274614000,Credit,Online
507663,2025-04-27,5371,125,57,1,638400000,38900000,65945000,665445000,Credit,Showroom
507664,2022-09-05,2145,130,16,1,665300000,19200000,71071000,717171000,Credit,Showroom
507665,2022-01-01,3493,119,110,1,209100000,100000,22990000,231990000,Credit,Showroom
507666,2025-12-25,1889,120,60,1,389100000,22200000,40359000,407259000,Credit,Showroom
507667,2021-11-24,1311,119,11,1,198700000,7300000,21054000,212454000,Credit,Showroom
507668,2025-11-25,4076,114,17,1,278400000,17700000,28677000,289377000,Cash,Showroom
507669,2025-06-15,3884,137,40,1,465100000,22300000,48708000,491508000,Credit,Showroom
507670,2021-12-25,1855,159,78,1,414900000,24600000,42933000,433233000,Cash,Showroom
507671,2023-01-07,3939,101,90,1,234300000,13300000,24310000,245310000,Cash,Showroom
507672,2025-10-18,4060,123,10,6,770200000,122400000,494868000,4993668000,Cash,Fleet
507673,2024-02-27,5265,108,84,1,174600000,6100000,18535000,187035000,Credit,Online
507674,2025-11-28,1616,101,56,1,247800000,13200000,25806000,260406000,Credit,Showroom
507675,2023-12-02,2719,109,104,1,796900000,17800000,85701000,864801000,Cash,Showroom
507676,2023-05-04,4188,115,15,1,282700000,10100000,29986000,302586000,Credit,Showroom
507677,2025-10-16,2053,136,61,1,439300000,6300000,47630000,480630000,Cash,Showroom
507678,2024-06-04,5395,110,11,1,793800000,22900000,84799000,855699000,Cash,Online
507679,2023-01-14,2109,116,60,1,259600000,17300000,26653000,268953000,Cash,Showroom
507680,2022-07-02,1092,131,88,1,373500000,7400000,40271000,406371000,Credit,Showroom
507681,2023-04-02,2981,103,3,1,304000000,7200000,32648000,329448000,Cash,Showroom
507682,2025-04-08,3795,114,114,1,280000000,9100000,29799000,300699000,Cash,Showroom
507683,2023-11-30,5424,106,107,1,393600000,20100000,41085000,414585000,Cash,Showroom
507684,2025-11-10,1742,107,31,1,390100000,12700000,41514000,418914000,Credit,Showroom
507685,2023-02-27,3315,125,94,1,657800000,3800000,71940000,725940000,Cash,Online
507686,2021-12-06,3407,136,2,1,444900000,10200000,47817000,482517000,Credit,Showroom
507687,2024-08-13,1240,104,95,6,281900000,59300000,179531000,1811631000,Credit,Fleet
507688,2024-03-22,2416,107,5,1,393900000,19600000,41173000,415473000,Credit,Showroom
507689,2020-08-20,1487,121,106,1,415600000,7700000,44869000,452769000,Credit,Online
507690,2022-04-14,3761,130,20,1,655000000,25600000,69234000,698634000,Cash,Showroom
507691,2025-03-02,3085,101,27,1,248700000,7200000,26565000,268065000,Credit,Showroom
507692,2020-08-17,3938,107,110,1,389400000,20300000,40601000,409701000,Credit,Showroom
507693,2023-05-15,1834,142,117,1,282900000,0,31119000,314019000,Credit,Showroom
507694,2021-11-05,3514,117,98,5,188700000,36000000,99825000,1007325000,Credit,Fleet
507695,2024-05-08,3347,142,9,1,287900000,18600000,29623000,298923000,Credit,Showroom
507696,2022-12-26,2104,112,79,1,240000000,4400000,25916000,261516000,Credit,Showroom
507697,2024-02-22,4409,118,17,1,202000000,200000,22198000,223998000,Credit,Showroom
507698,2020-04-02,1409,118,65,1,207400000,5100000,22253000,224553000,Credit,Showroom
507699,2021-06-04,3685,105,79,1,572200000,4200000,62480000,630480000,Credit,Event
507700,2024-11-07,2789,104,72,1,292100000,13800000,30613000,308913000,Cash,Showroom
507701,2022-01-17,2062,118,31,1,203400000,4100000,21923000,221223000,Credit,Showroom
507702,2025-12-20,4710,127,6,1,274000000,13300000,28677000,289377000,Credit,Showroom
507703,2023-12-08,1903,107,94,1,397200000,15700000,41965000,423465000,Credit,Online
507704,2025-07-26,2480,106,54,1,374900000,19800000,39061000,394161000,Cash,Showroom
507705,2024-06-23,1592,120,22,1,394500000,12900000,41976000,423576000,Cash,Showroom
507706,2022-04-23,2709,136,3,1,449300000,1600000,49247000,496947000,Credit,Showroom
507707,2023-08-21,1583,105,2,1,556000000,16400000,59356000,598956000,Credit,Showroom
507708,2023-11-23,3601,136,72,1,437600000,28300000,45023000,454323000,Credit,Showroom
507709,2023-05-08,4168,148,109,1,298400000,4700000,32307000,326007000,Cash,Showroom
507710,2023-11-04,4954,103,4,1,290200000,18400000,29898000,301698000,Credit,Online
507711,2023-08-20,4154,154,41,1,860900000,30000000,91399000,922299000,Credit,Showroom
507712,2024-03-31,4960,105,102,1,581200000,29500000,60687000,612387000,Cash,Showroom
507713,2025-02-10,5363,106,73,1,376200000,2200000,41140000,415140000,Credit,Showroom
507714,2024-04-17,3546,127,72,1,271900000,2600000,29623000,298923000,Credit,Showroom
507715,2025-07-14,3090,113,120,1,164800000,3900000,17699000,178599000,Credit,Showroom
507716,2023-08-13,2385,112,96,1,228700000,6800000,24409000,246309000,Credit,Online
507717,2022-09-07,2484,117,38,1,179400000,4300000,19261000,194361000,Credit,Showroom
507718,2023-06-09,1805,138,39,1,253300000,12200000,26521000,267621000,Cash,Showroom
507719,2022-12-25,3183,119,53,1,203400000,4600000,21868000,220668000,Cash,Showroom
507720,2024-02-23,1837,104,67,1,293100000,3300000,31878000,321678000,Credit,Showroom
507721,2025-05-24,4479,129,29,1,297500000,12800000,31317000,316017000,Credit,Showroom
507722,2025-08-14,1142,120,71,1,396800000,19100000,41547000,419247000,Credit,Showroom
507723,2025-07-31,4406,131,86,1,372900000,1500000,40854000,412254000,Credit,Showroom
507724,2024-08-31,3052,128,1,1,297300000,12400000,31339000,316239000,Credit,Showroom
507725,2025-12-31,5005,101,14,1,234600000,6200000,25124000,253524000,Cash,Showroom
507726,2022-10-26,1716,134,58,1,266200000,13000000,27852000,281052000,Credit,Showroom
507727,2021-06-30,3870,128,106,1,302000000,12900000,31801000,320901000,Credit,Showroom
507728,2022-09-18,1643,103,46,1,303600000,18600000,31350000,316350000,Cash,Showroom
507729,2021-05-28,3375,150,117,1,261000000,5600000,28094000,283494000,Cash,Showroom
507730,2022-05-15,3652,119,45,1,207500000,11000000,21615000,218115000,Cash,Showroom
507731,2023-03-11,5208,108,27,1,176100000,1300000,19228000,194028000,Credit,Showroom
507732,2022-01-12,1854,115,28,1,286600000,15100000,29865000,301365000,Credit,Showroom
507733,2021-07-19,4641,108,74,1,176500000,7700000,18568000,187368000,Cash,Showroom
507734,2021-01-02,3584,102,84,1,449100000,29600000,46145000,465645000,Credit,Showroom
507735,2023-07-28,4642,125,119,1,623000000,15300000,66847000,674547000,Credit,Showroom
507736,2023-06-21,3709,118,3,1,199300000,8200000,21021000,212121000,Cash,Showroom
507737,2022-01-07,1186,148,1,1,288900000,13400000,30305000,305805000,Credit,Showroom
507738,2022-08-07,1096,111,60,1,230900000,3500000,25014000,252414000,Credit,Showroom
507739,2022-08-04,4018,124,72,2,318900000,2800000,69850000,704850000,Cash,Fleet
507740,2025-04-25,2614,109,13,1,740200000,25400000,78628000,793428000,Cash,Showroom
507741,2025-04-06,2008,142,52,1,286400000,11000000,30294000,305694000,Credit,Showroom
507742,2025-01-08,1116,125,3,1,625600000,19400000,66682000,672882000,Credit,Showroom
507743,2025-12-23,2543,113,61,1,164500000,1300000,17952000,181152000,Cash,Showroom
507744,2024-10-02,1477,112,7,1,240400000,5600000,25828000,260628000,Credit,Event
507745,2022-02-05,5172,113,3,1,162800000,4400000,17424000,175824000,Credit,Showroom
507746,2022-08-17,2184,102,66,1,473200000,29400000,48818000,492618000,Credit,Showroom
507747,2023-03-20,2546,131,114,1,371800000,23500000,38313000,386613000,Credit,Showroom
507748,2020-12-18,3002,112,69,1,241200000,5200000,25960000,261960000,Credit,Showroom
507749,2020-02-01,5159,129,100,1,314100000,8300000,33638000,339438000,Cash,Showroom
507750,2025-04-22,1415,105,48,1,560600000,28000000,58586000,591186000,Cash,Showroom
507751,2024-06-09,1513,115,58,1,298400000,2400000,32560000,328560000,Credit,Showroom
507752,2024-10-21,2698,115,100,1,291400000,8100000,31163000,314463000,Credit,Showroom
507753,2024-06-06,2003,129,81,1,302400000,12500000,31889000,321789000,Cash,Showroom
507754,2021-11-26,5040,135,80,1,283800000,18600000,29172000,294372000,Credit,Event
507755,2020-02-29,2583,108,16,1,174400000,6700000,18447000,186147000,Credit,Event
507756,2020-06-08,2479,108,22,1,169700000,8000000,17787000,179487000,Credit,Showroom
507757,2025-09-20,2083,114,70,5,297800000,66500000,156475000,1578975000,Cash,Fleet
507758,2023-02-14,4471,113,8,1,162700000,2800000,17589000,177489000,Cash,Showroom
507759,2024-07-07,4562,139,98,1,250500000,8400000,26631000,268731000,Credit,Showroom
507760,2023-11-08,2095,117,58,1,191600000,12600000,19690000,198690000,Cash,Showroom
507761,2024-04-20,2387,182,60,1,1912000000,3500000,209935000,2118435000,Credit,Showroom
507762,2023-08-22,4473,108,13,1,172900000,4200000,18557000,187257000,Cash,Event
507763,2024-09-02,2432,181,20,1,1668400000,62700000,176627000,1782327000,Credit,Showroom
507764,2022-06-08,2868,114,106,1,279700000,15300000,29084000,293484000,Credit,Event
507765,2023-05-29,3343,122,58,1,776300000,5200000,84821000,855921000,Credit,Showroom
507766,2024-01-19,1967,116,38,1,272500000,3400000,29601000,298701000,Credit,Online
507767,2025-04-29,3880,164,68,1,441500000,29700000,45298000,457098000,Credit,Showroom
507768,2020-01-04,2676,109,66,1,790800000,45700000,81961000,827061000,Credit,Showroom
507769,2020-01-30,3057,185,38,1,886600000,40800000,93038000,938838000,Credit,Showroom
507770,2020-08-06,1898,172,31,1,1292700000,70200000,134475000,1356975000,Credit,Showroom
507771,2020-11-02,3481,104,103,1,304300000,15700000,31746000,320346000,Cash,Showroom
507772,2022-03-10,3248,150,7,1,258100000,9200000,27379000,276279000,Credit,Showroom
507773,2024-02-09,3069,105,93,1,551100000,9400000,59587000,601287000,Cash,Showroom
507774,2023-07-21,4930,139,110,1,245900000,12000000,25729000,259629000,Credit,Showroom
507775,2024-10-30,3915,109,49,1,750700000,5900000,81928000,826728000,Credit,Showroom
507776,2021-01-02,3767,102,58,1,446600000,7800000,48268000,487068000,Credit,Showroom
507777,2022-04-30,4570,117,82,1,192600000,2900000,20867000,210567000,Cash,Showroom
507778,2023-06-07,2625,166,50,1,638100000,18800000,68123000,687423000,Credit,Showroom
507779,2025-12-19,3629,106,42,1,384600000,19300000,40183000,405483000,Cash,Showroom
507780,2024-07-30,1463,173,41,1,1385400000,78200000,143792000,1450992000,Credit,Showroom
507781,2025-09-16,5081,114,12,1,292300000,13900000,30624000,309024000,Credit,Showroom
507782,2021-05-02,1211,125,104,1,649400000,34300000,67661000,682761000,Credit,Online
507783,2020-07-02,1773,107,6,1,378200000,26300000,38709000,390609000,Credit,Showroom
507784,2020-01-11,1097,114,6,1,282200000,8500000,30107000,303807000,Cash,Showroom
507785,2025-02-10,1025,102,19,1,472300000,25900000,49104000,495504000,Credit,Showroom
507786,2025-10-27,4068,129,91,1,294100000,400000,32307000,326007000,Credit,Showroom
507787,2025-06-25,5117,127,10,1,293600000,16100000,30525000,308025000,Credit,Showroom
507788,2024-08-14,5236,128,13,1,306700000,3600000,33341000,336441000,Credit,Showroom
507789,2020-03-16,3198,118,104,1,200700000,4800000,21549000,217449000,Cash,Showroom
507790,2024-11-12,3778,108,104,1,171900000,900000,18810000,189810000,Credit,Showroom
507791,2024-08-23,4023,122,36,1,794200000,33600000,83666000,844266000,Credit,Showroom
507792,2020-09-22,3956,123,18,1,755100000,45400000,78067000,787767000,Credit,Event
507793,2022-01-07,1434,136,65,1,464900000,25400000,48345000,487845000,Credit,Showroom
507794,2022-04-10,3766,109,54,1,780000000,12600000,84414000,851814000,Cash,Event
507795,2024-03-19,4078,124,94,1,317100000,4000000,34441000,347541000,Credit,Online
507796,2023-04-04,4005,127,101,1,292200000,14700000,30525000,308025000,Cash,Online
507797,2022-01-23,5403,106,79,1,368600000,12600000,39160000,395160000,Credit,Showroom
507798,2024-01-23,4488,108,47,1,171100000,0,18821000,189921000,Cash,Showroom
507799,2024-02-22,4033,115,93,1,284500000,9800000,30217000,304917000,Credit,Showroom
507800,2024-10-17,1380,103,32,1,299700000,17500000,31042000,313242000,Credit,Showroom
507801,2024-11-13,3501,113,50,1,172100000,200000,18909000,190809000,Credit,Showroom
507802,2022-03-08,4540,111,92,1,236000000,5500000,25355000,255855000,Credit,Event
507803,2020-10-28,4047,135,117,1,304200000,4700000,32945000,332445000,Credit,Showroom
507804,2020-05-07,1139,108,71,1,175400000,1300000,19151000,193251000,Cash,Showroom
507805,2025-06-01,1077,141,24,1,390500000,17200000,41063000,414363000,Cash,Showroom
507806,2024-09-30,4732,172,98,1,1298400000,69700000,135157000,1363857000,Credit,Showroom
507807,2023-01-20,5275,174,29,1,1907300000,61500000,203038000,2048838000,Cash,Showroom
507808,2024-06-30,5309,108,9,1,181700000,1400000,19833000,200133000,Credit,Showroom
507809,2022-09-26,1464,176,115,1,1504800000,54900000,159489000,1609389000,Credit,Online
507810,2025-10-31,2417,140,115,1,175500000,5900000,18656000,188256000,Credit,Showroom
507811,2020-06-02,2443,101,63,1,234400000,9400000,24750000,249750000,Cash,Showroom
507812,2021-01-29,4378,121,80,1,416600000,26000000,42966000,433566000,Credit,Showroom
507813,2025-01-29,2379,105,83,1,547700000,5600000,59631000,601731000,Credit,Showroom
507814,2023-06-06,4499,126,26,1,644000000,21500000,68475000,690975000,Cash,Showroom
507815,2025-06-24,2881,180,35,1,1638100000,13800000,178673000,1802973000,Credit,Showroom
507816,2023-01-02,3056,103,43,1,299300000,12400000,31559000,318459000,Credit,Showroom
507817,2023-10-11,3239,110,95,2,739700000,28800000,159566000,1610166000,Cash,Fleet
507818,2024-06-08,2532,104,20,1,282000000,400000,30976000,312576000,Cash,Showroom
507819,2022-12-11,2692,139,17,1,255600000,100000,28105000,283605000,Cash,Showroom
507820,2023-12-12,3356,111,97,1,227300000,400000,24959000,251859000,Credit,Showroom
507821,2023-06-05,2459,116,15,1,270000000,16200000,27918000,281718000,Cash,Online
507822,2020-11-08,2833,116,62,1,254800000,11500000,26763000,270063000,Credit,Showroom
507823,2025-03-15,4730,167,63,1,656400000,38000000,68024000,686424000,Credit,Showroom
507824,2021-11-22,3212,126,103,1,671500000,3300000,73502000,741702000,Credit,Showroom
507825,2023-04-16,1543,117,117,1,189700000,11200000,19635000,198135000,Credit,Event
507826,2025-01-06,1117,105,4,1,547500000,37100000,56144000,566544000,Credit,Showroom
507827,2024-07-27,2188,122,51,1,796200000,40300000,83149000,839049000,Cash,Showroom
507828,2024-06-10,3588,126,11,1,627600000,18500000,67001000,676101000,Cash,Showroom
507829,2024-02-28,5207,117,27,1,189800000,2000000,20658000,208458000,Credit,Showroom
507830,2020-02-14,1528,147,25,1,206900000,10900000,21560000,217560000,Cash,Showroom
507831,2025-12-26,5471,143,26,1,733700000,49800000,75229000,759129000,Credit,Showroom
507832,2024-03-02,4549,104,12,4,300600000,46200000,127182000,1283382000,Credit,Fleet
507833,2024-11-26,3738,152,21,1,289900000,15800000,30151000,304251000,Cash,Showroom
507834,2024-12-17,4886,131,78,1,394200000,13500000,41877000,422577000,Cash,Online
507835,2023-12-12,2340,107,79,1,395600000,10900000,42317000,427017000,Cash,Showroom
507836,2025-08-30,4404,108,4,1,170600000,9300000,17743000,179043000,Cash,Showroom
507837,2020-05-26,5190,114,39,1,280300000,10600000,29667000,299367000,Credit,Showroom
507838,2024-04-17,2326,155,32,1,675800000,17000000,72468000,731268000,Cash,Showroom
507839,2023-04-13,4961,140,18,1,166700000,4300000,17864000,180264000,Credit,Event
507840,2025-10-16,5370,155,95,5,666600000,224500000,341935000,3450435000,Credit,Fleet
507841,2024-10-19,2031,130,62,1,647300000,300000,71170000,718170000,Cash,Showroom
507842,2021-08-21,4788,112,7,1,228300000,4300000,24640000,248640000,Cash,Showroom
507843,2022-03-06,4229,157,23,1,327500000,13100000,34584000,348984000,Credit,Online
507844,2024-07-08,3926,157,17,1,330800000,13500000,34903000,352203000,Cash,Showroom
507845,2024-01-11,3636,106,65,1,381600000,21500000,39611000,399711000,Cash,Showroom
507846,2020-02-27,2721,111,44,1,233700000,11200000,24475000,246975000,Credit,Online
507847,2025-08-20,5441,103,33,1,284900000,9700000,30272000,305472000,Credit,Event
507848,2025-06-19,4305,170,71,1,329800000,19000000,34188000,344988000,Credit,Showroom
507849,2025-02-25,2800,106,94,1,398600000,2900000,43527000,439227000,Credit,Showroom
507850,2023-08-01,4474,147,64,1,202900000,2500000,22044000,222444000,Cash,Showroom
507851,2023-11-20,5442,103,33,1,283000000,18600000,29084000,293484000,Credit,Showroom
507852,2020-05-18,3015,120,18,1,418000000,26200000,43098000,434898000,Credit,Showroom
507853,2023-07-13,4286,104,43,1,287500000,12600000,30239000,305139000,Credit,Showroom
507854,2024-05-07,4771,105,8,1,563600000,18500000,59961000,605061000,Cash,Online
507855,2023-06-02,1857,109,78,1,772500000,8600000,84029000,847929000,Cash,Showroom
507856,2022-10-09,5047,120,87,1,410900000,15800000,43461000,438561000,Credit,Online
507857,2024-09-28,3779,105,86,1,579500000,8000000,62865000,634365000,Credit,Showroom
507858,2025-05-28,4955,127,11,1,274400000,12900000,28765000,290265000,Credit,Showroom
507859,2023-09-04,3704,179,28,1,1058000000,21800000,113982000,1150182000,Credit,Showroom
507860,2022-11-14,4514,134,108,1,264600000,300000,29073000,293373000,Credit,Showroom
507861,2023-05-21,2007,106,119,1,388300000,10400000,41569000,419469000,Credit,Showroom
507862,2025-11-04,4702,117,18,1,191600000,8200000,20174000,203574000,Credit,Event
507863,2023-12-09,1057,146,14,1,195800000,10700000,20361000,205461000,Credit,Showroom
507864,2025-10-18,5324,119,13,1,200100000,11800000,20713000,209013000,Credit,Showroom
507865,2022-10-11,3982,137,91,1,465300000,16200000,49401000,498501000,Cash,Showroom
507866,2021-05-04,4550,112,39,1,225400000,7300000,23991000,242091000,Credit,Showroom
507867,2025-07-18,2676,132,28,1,433900000,28600000,44583000,449883000,Credit,Showroom
507868,2022-08-14,1862,115,83,1,297800000,300000,32725000,330225000,Credit,Showroom
507869,2024-06-13,2605,109,16,1,788500000,20700000,84458000,852258000,Credit,Showroom
507870,2025-03-09,2292,118,12,1,204000000,10200000,21318000,215118000,Credit,Showroom
507871,2021-04-30,3003,105,53,1,577100000,37300000,59378000,599178000,Cash,Showroom
507872,2023-09-21,2849,137,67,1,471000000,25600000,48994000,494394000,Credit,Showroom
507873,2024-01-08,3819,169,50,5,267600000,1100000,147059000,1483959000,Credit,Fleet
507874,2023-03-22,2470,185,26,1,896600000,57400000,92312000,931512000,Credit,Showroom
507875,2024-04-19,3912,106,93,1,389900000,9300000,41866000,422466000,Cash,Showroom
507876,2020-07-09,3115,120,48,1,407800000,18000000,42878000,432678000,Cash,Showroom
507877,2020-02-06,2424,110,8,1,770600000,20100000,82555000,833055000,Credit,Event
507878,2020-09-29,4498,151,120,1,573600000,35300000,59213000,597513000,Credit,Showroom
507879,2025-05-30,3232,136,95,1,457700000,1700000,50160000,506160000,Cash,Showroom
507880,2023-03-25,2580,117,4,1,189800000,3500000,20493000,206793000,Credit,Showroom
507881,2024-10-30,2488,122,47,1,752600000,9400000,81752000,824952000,Credit,Online
507882,2025-09-14,5340,125,24,1,654800000,5300000,71445000,720945000,Credit,Showroom
507883,2022-07-16,4393,112,32,1,231900000,2900000,25190000,254190000,Cash,Showroom
507884,2023-01-03,5069,161,89,1,427800000,21000000,44748000,451548000,Credit,Showroom
507885,2024-12-22,4984,180,20,1,1610800000,83600000,167992000,1695192000,Credit,Event
507886,2025-08-29,4057,110,6,1,764800000,33500000,80443000,811743000,Credit,Showroom
507887,2021-11-24,5297,110,35,1,765600000,22100000,81785000,825285000,Cash,Showroom
507888,2020-04-05,4883,140,19,1,171900000,1500000,18744000,189144000,Credit,Event
507889,2024-06-27,3017,102,81,1,458800000,14000000,48928000,493728000,Credit,Showroom
507890,2024-05-15,3687,104,88,1,294300000,8400000,31449000,317349000,Cash,Showroom
507891,2024-12-02,5366,106,75,1,373200000,7300000,40249000,406149000,Credit,Showroom
507892,2020-01-09,3462,130,91,1,667600000,27600000,70400000,710400000,Credit,Showroom
507893,2023-10-18,1251,185,35,1,864200000,58200000,88660000,894660000,Cash,Showroom
507894,2024-04-24,1743,110,55,1,755700000,18500000,81092000,818292000,Credit,Online
507895,2023-06-19,4407,164,82,1,438800000,27000000,45298000,457098000,Credit,Showroom
507896,2023-11-20,4253,121,50,1,397500000,10300000,42592000,429792000,Credit,Showroom
507897,2021-03-17,5077,108,99,1,183200000,12300000,18799000,189699000,Cash,Showroom
507898,2025-10-23,3343,140,56,1,168800000,4500000,18073000,182373000,Credit,Showroom
507899,2023-12-18,1890,175,1,1,1119600000,54100000,117205000,1182705000,Credit,Online
507900,2022-09-20,1884,134,33,1,254600000,200000,27984000,282384000,Credit,Event
507901,2023-06-16,3354,130,18,1,628500000,39500000,64790000,653790000,Cash,Showroom
507902,2022-11-11,3386,187,41,1,1268700000,27700000,136510000,1377510000,Cash,Showroom
507903,2024-03-15,4400,115,77,1,285100000,18900000,29282000,295482000,Cash,Showroom
507904,2023-07-09,4040,115,34,1,290200000,1400000,31768000,320568000,Cash,Showroom
507905,2022-06-27,2715,164,102,1,430800000,7100000,46607000,470307000,Credit,Showroom
507906,2021-03-15,4063,112,99,1,233600000,12900000,24277000,244977000,Credit,Online
507907,2022-10-01,1635,106,72,1,397300000,5100000,43142000,435342000,Cash,Showroom
507908,2025-07-28,2858,107,79,1,389600000,23600000,40260000,406260000,Credit,Showroom
507909,2022-03-08,1650,163,25,1,559400000,31000000,58124000,586524000,Credit,Showroom
507910,2025-09-27,1284,109,62,1,750800000,15700000,80861000,815961000,Credit,Online
507911,2022-03-24,3073,152,10,1,287900000,15300000,29986000,302586000,Credit,Showroom
507912,2023-01-13,4803,107,76,1,387600000,14100000,41085000,414585000,Credit,Showroom
507913,2020-11-27,3122,102,90,1,463800000,31200000,47586000,480186000,Credit,Showroom
507914,2023-12-17,3586,145,29,1,344400000,19200000,35772000,360972000,Credit,Showroom
507915,2025-03-26,1307,135,108,1,296600000,15500000,30921000,312021000,Credit,Online
507916,2022-04-30,2465,119,67,1,202500000,600000,22209000,224109000,Credit,Event
507917,2024-03-28,4390,108,23,1,181200000,200000,19910000,200910000,Cash,Showroom
507918,2023-11-12,4745,144,33,1,785300000,6600000,85657000,864357000,Credit,Showroom
507919,2024-09-30,4164,127,3,1,278300000,100000,30602000,308802000,Credit,Showroom
507920,2024-11-25,5417,106,66,1,382500000,8200000,41173000,415473000,Cash,Showroom
507921,2021-05-27,3923,125,116,1,669600000,11900000,72347000,730047000,Credit,Showroom
507922,2025-02-11,4022,103,48,1,302900000,7300000,32516000,328116000,Credit,Showroom
507923,2021-06-12,2180,120,110,1,392000000,12400000,41756000,421356000,Credit,Showroom
507924,2023-03-30,3175,149,53,1,289000000,19800000,29612000,298812000,Cash,Showroom
507925,2020-10-05,5408,123,5,1,744500000,50000000,76395000,770895000,Credit,Online
507926,2022-11-23,5121,107,62,1,382700000,10800000,40909000,412809000,Credit,Event
507927,2023-08-27,3940,143,30,1,725400000,46400000,74690000,753690000,Cash,Showroom
507928,2023-02-17,2513,143,61,1,747400000,34400000,78430000,791430000,Credit,Showroom
507929,2023-08-01,5032,112,7,1,237900000,500000,26114000,263514000,Credit,Showroom
507930,2021-04-02,2810,124,85,1,313700000,16700000,32670000,329670000,Cash,Showroom
507931,2025-11-12,2941,126,35,1,625900000,39600000,64493000,650793000,Credit,Event
507932,2021-08-06,5321,110,23,1,779600000,43900000,80927000,816627000,Credit,Showroom
507933,2023-09-12,4364,104,72,1,291900000,2000000,31889000,321789000,Credit,Showroom
507934,2025-02-21,3753,131,107,1,397100000,7000000,42911000,433011000,Credit,Showroom
507935,2023-10-09,3845,132,63,1,420600000,23700000,43659000,440559000,Credit,Showroom
507936,2022-11-12,3586,142,9,1,282300000,14400000,29469000,297369000,Cash,Online
507937,2025-05-30,1840,147,112,1,206100000,13400000,21197000,213897000,Cash,Event
507938,2022-04-18,1168,175,55,1,1107300000,53700000,115896000,1169496000,Credit,Showroom
507939,2022-11-11,3785,101,42,1,242000000,7400000,25806000,260406000,Credit,Showroom
507940,2022-09-02,1404,102,3,1,452300000,22400000,47289000,477189000,Cash,Showroom
507941,2024-09-09,2916,123,11,1,794800000,20800000,85140000,859140000,Cash,Showroom
507942,2023-02-25,1137,134,56,1,265900000,8200000,28347000,286047000,Credit,Online
507943,2025-01-12,2858,126,88,1,640500000,16900000,68596000,692196000,Credit,Showroom
507944,2023-05-08,1804,144,86,1,802900000,23400000,85745000,865245000,Cash,Showroom
507945,2023-01-17,5186,104,114,1,302400000,4400000,32780000,330780000,Credit,Showroom
507946,2024-11-04,5158,116,69,1,263900000,4500000,28534000,287934000,Credit,Showroom
507947,2025-12-10,1276,122,56,1,753500000,4300000,82412000,831612000,Credit,Showroom
507948,2025-08-12,2517,110,54,1,772400000,40000000,80564000,812964000,Cash,Online
507949,2024-11-19,4434,105,57,1,560400000,28600000,58498000,590298000,Cash,Showroom
507950,2023-06-13,3480,149,102,1,284000000,1700000,31053000,313353000,Credit,Online
507951,2025-08-17,1067,148,9,1,287000000,5900000,30921000,312021000,Credit,Showroom
